Year,Watershed,Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea,ElevB,AnalysisCode
2006,1,170,7,ACSA,1,10019,2525,14.0,0,84.02,18.69,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10020,2526,31.4,5,163.08,14.45,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10021,2527,21.1,0,224.22,45.23,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10022,2528,39.1,0,892.59,155.70,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10023,2529,32.2,0,585.80,106.91,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10024,2530,18.6,0,166.58,34.63,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10025,2531,30.4,0,515.81,95.41,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10026,2532,22.4,5,77.03,7.28,1.00,625.00,0.00,L,
2006,1,170,7,FRAM,4,10027,2533,44.8,5,454.29,41.86,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10028,2534,34.1,0,664.26,119.61,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10029,2535,22.0,0,247.16,49.36,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10030,2536,18.0,0,154.08,32.28,1.00,625.00,0.00,L,
2006,1,170,7,FRAM,4,10031,2537,52.6,0,2626.57,390.80,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10032,2538,14.4,0,90.00,19.89,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10033,2539,18.6,0,166.58,34.63,1.00,625.00,0.00,L,
2006,1,170,7,FRAM,4,10034,2540,46.4,0,2050.87,313.49,1.00,625.00,0.00,L,
2006,1,170,7,BEAL,3,10035,2541,19.8,0,196.81,44.10,1.00,625.00,0.00,L,
2006,1,170,7,ACSA,1,10036,0,5.9,4,8.48,0.64,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10037,0,2.7,0,1.50,0.46,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10038,0,3.2,0,2.30,0.68,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10039,0,2.2,0,0.90,0.29,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10040,0,2.8,3,1.64,0.50,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10041,0,2.9,0,1.79,0.54,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10042,0,4.4,0,5.20,1.44,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10043,0,2.7,0,1.50,0.46,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10044,0,4.2,0,4.61,1.29,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10045,0,2.8,0,1.64,0.50,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10046,0,2.4,0,1.12,0.35,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10047,0,4.2,0,4.61,1.29,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10048,0,4.7,0,6.16,1.68,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10049,0,3.8,0,3.57,1.02,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10050,0,6.2,0,12.61,3.22,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10051,0,2.0,0,0.71,0.23,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10052,0,3.8,0,3.57,1.02,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10053,0,2.8,0,1.64,0.50,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10054,0,3.4,0,2.69,0.78,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10055,0,3.2,0,2.30,0.68,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10056,0,3.4,0,2.69,0.78,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10057,0,3.4,0,2.69,0.78,1.00,0.00,75.00,L,
2006,1,170,7,FAGR,2,10058,0,3.6,0,3.11,0.90,1.00,0.00,75.00,L,
2006,1,170,7,ACPE,6,10059,0,4.2,0,3.54,1.41,1.00,0.00,75.00,L,
2006,1,170,7,ACPE,6,10060,0,4.3,0,3.75,1.47,1.00,0.00,75.00,L,
2006,1,170,7,ACPE,6,10061,0,3.9,0,2.93,1.23,1.00,0.00,75.00,L,
2006,1,170,7,ACPE,6,10062,0,2.9,0,1.41,0.72,1.00,0.00,75.00,L,
2006,1,170,7,ACPE,6,10063,0,4.7,0,4.71,1.73,1.00,0.00,75.00,L,
2006,1,171,7,BEAL,3,10064,2015,58.7,0,1879.10,351.08,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10065,2016,42.7,0,1407.26,224.07,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10066,2017,16.3,0,121.50,26.07,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10067,2018,31.9,0,736.34,125.66,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10068,2019,34.9,0,698.68,125.13,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10069,2020,41.1,3,992.56,171.16,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10070,2021,31.8,3,731.11,124.86,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10071,2022,35.3,5,223.87,21.90,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10072,2023,22.7,0,265.80,52.69,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10073,2024,18.2,0,195.17,38.25,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10074,2025,45.6,0,1235.00,207.94,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10075,2026,38.9,0,882.86,154.18,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10076,2027,42.9,5,340.22,32.12,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10077,2028,13.5,0,92.87,19.62,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10078,2029,14.4,0,109.21,22.70,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10079,2030,16.5,0,153.29,30.79,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10080,2031,13.0,0,70.08,15.87,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10081,2032,11.6,0,63.26,13.88,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10082,2033,25.9,0,359.80,69.12,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10083,2034,38.5,5,251.56,21.48,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10084,2035,35.4,0,931.14,154.98,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10085,2036,11.1,5,14.54,1.58,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10086,2037,48.6,0,1409.78,233.94,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10087,2038,18.2,0,158.19,33.06,1.00,625.00,0.00,L,
2006,1,171,7,FAGR,2,10088,2039,10.3,0,46.71,10.56,1.00,625.00,0.00,L,
2006,1,171,7,ACSA,1,10089,0,7.0,0,14.94,3.91,1.00,0.00,77.10,L,
2006,1,171,7,ACSA,1,10090,0,5.2,5,2.19,0.28,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10091,0,3.4,0,2.69,0.78,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10092,0,3.2,0,2.30,0.68,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10093,0,3.0,0,1.95,0.58,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10094,0,3.2,0,2.30,0.68,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10095,0,3.4,0,2.69,0.78,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10096,0,2.3,0,1.00,0.32,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10097,0,3.0,0,1.95,0.58,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10098,0,3.9,0,3.81,1.08,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10099,0,5.3,0,8.41,2.23,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10100,0,2.6,0,1.36,0.42,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10101,0,4.6,0,5.83,1.60,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10102,0,4.3,0,4.90,1.36,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10103,0,4.1,0,4.34,1.22,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10104,0,3.1,0,2.12,0.63,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10105,0,2.2,0,0.90,0.29,1.00,0.00,77.10,L,
2006,1,171,7,FAGR,2,10106,0,5.4,0,8.82,2.33,1.00,0.00,77.10,L,
2006,1,171,7,BEAL,3,10107,0,4.7,0,6.46,1.79,1.00,0.00,77.10,L,
2006,1,171,7,ACPE,6,10108,0,9.0,0,25.79,5.74,1.00,0.00,77.10,L,
2006,1,171,7,ACPE,6,10109,0,7.7,0,17.03,4.30,1.00,0.00,77.10,L,
2006,1,171,7,ACPE,6,10110,0,2.2,0,0.73,0.44,1.00,0.00,77.10,L,
2006,1,171,7,ACPE,6,10111,0,6.1,0,9.23,2.80,1.00,0.00,77.10,L,
2006,1,171,7,ACPE,6,10112,0,5.4,0,6.72,2.23,1.00,0.00,77.10,L,
2006,1,171,7,ACPE,6,10113,0,3.2,0,1.79,0.86,1.00,0.00,77.10,L,
2006,1,171,7,ACPE,6,10114,0,5.1,0,5.80,2.01,1.00,0.00,77.10,L,
2006,1,171,7,ACPE,6,10115,0,5.5,0,7.05,2.31,1.00,0.00,77.10,L,
2006,1,172,7,FAGR,2,10116,578,35.1,3,913.58,152.37,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10117,579,16.7,0,157.93,31.63,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10118,580,37.2,5,250.87,24.30,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10119,581,40.8,0,1274.46,205.11,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10120,582,34.3,0,672.79,120.98,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10121,583,36.9,0,1021.37,168.33,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10122,584,49.5,0,1464.22,241.97,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10123,585,18.6,0,205.83,40.12,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10124,586,35.8,0,954.81,158.50,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10125,587,12.7,0,79.60,17.08,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10126,588,42.0,0,1357.62,217.01,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10127,589,19.7,0,236.77,45.49,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10128,590,10.8,0,44.33,10.49,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10129,591,14.0,0,84.02,18.69,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10130,592,35.6,0,729.46,130.04,1.00,625.00,0.00,L,
2006,1,172,7,FRAM,4,10131,593,23.3,0,502.11,89.22,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10132,594,14.3,0,107.32,22.35,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10133,595,17.6,0,146.04,30.76,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10134,596,28.2,0,554.91,97.57,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10135,597,33.4,3,634.81,114.86,1.00,625.00,0.00,L,
2006,1,172,7,FRAM,4,10136,598,33.5,0,1068.50,175.25,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10137,601,20.2,0,251.61,48.04,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10138,602,40.6,0,967.12,167.24,1.00,625.00,0.00,L,
2006,1,172,7,BEAL,3,10139,0,72.9,5,683.01,72.89,1.00,625.00,0.00,L,
2006,1,172,7,FAGR,2,10140,0,32.4,5,185.44,18.43,1.00,625.00,0.00,L,
2006,1,172,7,ACSA,1,10141,0,2.8,0,1.49,0.47,1.00,0.00,72.90,L,
2006,1,172,7,ACSA,1,10142,0,3.2,4,1.81,0.16,1.00,0.00,72.90,L,
2006,1,172,7,ACSA,1,10143,0,9.9,0,35.69,8.62,1.00,0.00,72.90,L,
2006,1,172,7,ACSA,1,10144,0,5.1,0,6.71,1.88,1.00,0.00,72.90,L,
2006,1,172,7,ACSA,1,10145,0,8.7,0,25.82,6.43,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10146,0,3.8,0,3.57,1.02,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10147,0,2.2,3,0.90,0.29,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10148,0,2.2,0,0.90,0.29,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10149,0,2.4,0,1.12,0.35,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10150,0,6.3,0,13.15,3.35,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10151,0,9.5,0,37.96,8.75,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10152,0,2.8,0,1.64,0.50,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10153,0,2.4,0,1.12,0.35,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10154,0,4.1,0,4.34,1.22,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10155,0,4.1,0,4.34,1.22,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10156,0,3.3,0,2.49,0.73,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10157,0,2.4,0,1.12,0.35,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10158,0,3.0,0,1.95,0.58,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10159,0,3.8,0,3.57,1.02,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10160,0,2.2,0,0.90,0.29,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10161,0,3.8,0,3.57,1.02,1.00,0.00,72.90,L,
2006,1,172,7,FAGR,2,10162,0,2.2,0,0.90,0.29,1.00,0.00,72.90,L,
2006,1,173,7,ACSA,1,10163,1270,12.0,0,57.55,13.28,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10164,1271,36.6,0,774.51,137.19,1.00,625.00,0.00,L,
2006,1,173,7,BEAL,3,10165,1272,50.8,5,352.51,38.56,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10166,1273,14.5,0,91.53,20.19,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10167,1274,20.0,0,197.75,40.40,1.00,625.00,0.00,L,
2006,1,173,7,FAGR,2,10168,1275,18.1,0,192.55,37.79,1.00,625.00,0.00,L,
2006,1,173,7,FAGR,2,10169,1276,41.7,0,1336.60,214.01,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10170,1277,22.3,0,255.07,50.77,1.00,625.00,0.00,L,
2006,1,173,7,BEAL,3,10171,1278,28.5,0,435.94,91.99,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10172,1279,42.4,0,1060.14,181.50,1.00,625.00,0.00,L,
2006,1,173,7,FAGR,2,10173,1280,14.7,0,115.00,23.78,1.00,625.00,0.00,L,
2006,1,173,7,BEAL,3,10174,1281,26.1,0,361.13,77.32,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10175,1282,12.7,0,66.18,15.07,1.00,625.00,0.00,L,
2006,1,173,7,BEAL,3,10176,1283,42.8,0,1008.91,198.88,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10177,1284,42.7,0,1076.02,183.92,1.00,625.00,0.00,L,
2006,1,173,7,FAGR,2,10178,1285,11.5,0,61.88,13.61,1.00,625.00,0.00,L,
2006,1,173,7,BEAL,3,10179,1286,26.8,0,382.27,81.49,1.00,625.00,0.00,L,
2006,1,173,7,BEAL,3,10180,1287,30.5,0,503.19,104.98,1.00,625.00,0.00,L,
2006,1,173,7,FAGR,2,10181,1288,15.9,0,139.84,28.35,1.00,625.00,0.00,L,
2006,1,173,7,BEAL,3,10182,1289,33.2,0,600.87,123.60,1.00,625.00,0.00,L,
2006,1,173,7,BEAL,3,10183,1290,43.5,5,263.23,29.11,1.00,625.00,0.00,L,
2006,1,173,7,FAGR,2,10184,1291,17.0,0,165.03,32.90,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10185,1292,40.7,0,972.18,168.02,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10186,1293,36.3,0,760.87,135.03,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10187,1294,18.7,0,168.71,35.03,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10188,1295,44.4,0,1168.02,197.87,1.00,625.00,0.00,L,
2006,1,173,7,ACSA,1,10189,0,4.1,0,3.87,1.14,1.00,0.00,75.30,L,
2006,1,173,7,FAGR,2,10190,0,4.1,0,4.34,1.22,1.00,0.00,75.30,L,
2006,1,173,7,FAGR,2,10191,0,3.1,0,2.12,0.63,1.00,0.00,75.30,L,
2006,1,173,7,FAGR,2,10192,0,3.5,0,2.89,0.84,1.00,0.00,75.30,L,
2006,1,173,7,ACPE,6,10193,0,6.4,0,10.46,3.06,1.00,0.00,75.30,L,
2006,1,173,7,ACPE,6,10194,0,4.4,0,3.98,1.53,1.00,0.00,75.30,L,
2006,1,173,7,ACPE,6,10195,0,3.4,0,2.08,0.96,1.00,0.00,75.30,L,
2006,1,174,7,FAGR,2,10196,207,19.9,0,242.64,46.51,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10197,208,15.8,0,112.70,24.36,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10198,209,19.9,0,195.43,39.98,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10199,210,26.7,0,385.52,73.53,1.00,625.00,0.00,L,
2006,1,174,7,FRAM,4,10200,211,38.8,0,1436.77,228.26,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10201,212,38.1,0,844.43,148.18,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10202,213,34.2,0,668.51,120.29,1.00,625.00,0.00,L,
2006,1,174,7,BEAL,3,10203,214,30.9,0,517.17,107.67,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10204,215,14.5,0,91.53,20.19,1.00,625.00,0.00,L,
2006,1,174,7,FRAM,4,10205,216,57.3,0,3107.74,453.94,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10206,217,15.6,0,109.29,23.70,1.00,625.00,0.00,L,
2006,1,174,7,FRAM,4,10207,218,40.5,0,1565.36,246.40,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10208,219,27.5,0,412.12,78.05,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10209,220,21.5,3,234.27,47.04,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10210,221,38.3,0,853.97,149.67,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10211,222,17.8,0,150.03,31.52,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10212,223,40.8,0,977.26,168.80,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10213,224,32.1,0,581.80,106.25,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10214,225,14.0,0,84.02,18.69,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10215,226,39.2,0,897.47,156.46,1.00,625.00,0.00,L,
2006,1,174,7,FRAM,4,10216,227,50.1,0,2386.35,358.80,1.00,625.00,0.00,L,
2006,1,174,7,FRAM,4,10217,228,40.3,0,1549.97,244.23,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10218,229,41.3,0,1002.83,172.73,1.00,625.00,0.00,L,
2006,1,174,7,ACSA,1,10219,230,26.1,0,366.15,70.21,1.00,625.00,0.00,L,
2006,1,174,7,FAGR,2,10220,0,2.6,0,1.36,0.42,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10221,0,4.2,0,4.61,1.29,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10222,0,5.0,0,7.23,1.94,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10223,0,3.6,0,3.11,0.90,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10224,0,3.0,0,1.95,0.58,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10225,0,3.8,0,3.57,1.02,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10226,0,5.2,0,8.00,2.13,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10227,0,4.7,0,6.16,1.68,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10228,0,2.5,0,1.24,0.38,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10229,0,2.5,0,1.24,0.38,1.00,0.00,74.10,L,
2006,1,174,7,FAGR,2,10230,0,6.9,0,16.64,4.15,1.00,0.00,74.10,L,
2006,1,175,7,ACSA,1,10231,2489,24.6,0,319.89,62.21,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10232,2490,16.1,0,144.25,29.15,1.00,625.00,0.00,L,
2006,1,175,7,BEAL,3,10233,2491,39.8,0,871.51,173.91,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10234,2492,12.8,0,81.20,17.38,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10235,2493,10.8,0,52.73,11.78,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10236,2494,11.5,0,61.88,13.61,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10237,2496,14.1,0,103.60,21.65,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10238,2497,38.1,0,844.43,148.18,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10239,2498,32.4,0,593.84,108.22,1.00,625.00,0.00,L,
2006,1,175,7,FRAM,4,10240,2499,51.4,0,2509.90,375.30,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10241,2500,32.2,5,172.18,15.19,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10242,2501,26.3,5,115.99,11.99,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10243,2502,48.9,0,1427.82,236.61,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10244,2503,37.3,0,806.79,142.28,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10245,2504,50.1,3,1982.06,304.10,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10246,2505,32.4,0,593.84,108.22,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10247,2506,22.7,0,333.11,61.79,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10248,2507,25.2,0,338.02,65.36,1.00,625.00,0.00,L,
2006,1,175,7,FAGR,2,10249,2508,13.6,0,94.61,19.95,1.00,625.00,0.00,L,
2006,1,175,7,UNKN,15,10250,2509,29.5,5,142.40,12.77,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10251,7423,32.9,0,615.80,111.78,1.00,625.00,0.00,L,I
2006,1,175,7,FAGR,2,10252,7424,32.1,3,746.87,127.27,1.00,625.00,0.00,L,
2006,1,175,7,ACSA,1,10253,0,5.6,0,8.50,2.34,1.00,0.00,75.30,L,
2006,1,175,7,ACSA,1,10254,0,3.3,0,2.25,0.69,1.00,0.00,75.30,L,
2006,1,175,7,ACSA,1,10255,0,5.5,0,8.12,2.24,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10256,0,2.9,0,1.79,0.54,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10257,0,2.7,0,1.50,0.46,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10258,0,4.6,0,5.83,1.60,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10259,0,2.4,0,1.12,0.35,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10260,0,2.1,0,0.80,0.26,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10261,0,3.0,0,1.95,0.58,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10262,0,2.5,0,1.24,0.38,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10263,0,4.4,0,5.20,1.44,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10264,0,2.0,0,0.71,0.23,1.00,0.00,75.30,L,
2006,1,175,7,FAGR,2,10265,0,8.1,0,25.18,6.04,1.00,0.00,75.30,L,
2006,1,175,7,ACPE,6,10266,0,3.4,0,2.08,0.96,1.00,0.00,75.30,L,
2006,1,175,7,ACPE,6,10267,0,4.5,0,4.21,1.60,1.00,0.00,75.30,L,
2006,1,175,7,ACPE,6,10268,0,4.8,0,4.97,1.80,1.00,0.00,75.30,L,
2006,1,176,7,ACSA,1,10269,1983,34.7,4,580.84,30.01,1.00,625.00,0.00,L,
2006,1,176,7,FAGR,2,10270,1984,14.2,0,105.45,22.00,1.00,625.00,0.00,L,
2006,1,176,7,BEAL,3,10271,1985,26.0,5,94.97,10.90,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10272,1986,31.3,3,550.28,101.09,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10273,1987,11.7,0,54.06,12.55,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10274,1988,19.5,0,186.29,38.29,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10275,1989,28.2,0,436.11,82.11,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10276,1990,32.4,0,593.84,108.22,1.00,625.00,0.00,L,
2006,1,176,7,FAGR,2,10277,1991,15.2,0,125.02,25.63,1.00,625.00,0.00,L,
2006,1,176,7,FAGR,2,10278,1992,10.2,3,45.56,10.32,1.00,625.00,0.00,L,
2006,1,176,7,FAGR,2,10279,1993,16.8,0,160.27,32.05,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10280,1994,64.0,5,698.79,54.62,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10281,1995,29.5,0,482.43,89.87,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10282,1996,11.6,5,16.20,1.75,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10283,1997,32.4,0,593.84,108.22,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10284,1998,29.7,0,489.75,91.09,1.00,625.00,0.00,L,
2006,1,176,7,FAGR,2,10285,2000,36.6,0,1003.00,165.62,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10286,2001,37.3,0,806.79,142.28,1.00,625.00,0.00,L,
2006,1,176,7,FAGR,2,10287,2002,20.0,0,245.61,47.02,1.00,625.00,0.00,L,
2006,1,176,7,FAGR,2,10288,2003,62.1,4,2201.37,109.89,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10289,2004,14.2,0,86.98,19.29,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10290,2005,26.3,5,110.55,10.13,1.00,625.00,0.00,L,
2006,1,176,7,BEAL,3,10291,2006,24.9,0,326.19,70.39,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10292,2007,34.9,0,698.68,125.13,1.00,625.00,0.00,L,
2006,1,176,7,ACSA,1,10293,2008,13.4,0,75.49,16.97,1.00,625.00,0.00,L,
